# Playlist Blind Test — IDs Deezer
# 1337 morceaux, tous avec une année vérifiée
# Format : deezer:ID | titre(s) | artiste(s) | annee | notoriete
# notoriete = 0 a 100 : position du titre parmi ceux de sa decennie
#             (100 = le plus ecoute aujourd'hui de son epoque)

deezer:2431707315 | Dream On | Aerosmith | 1973 | 93
deezer:134036248 | Another Day in Paradise | Phil Collins | 1989 | 77
deezer:3155135 | House of the Rising Sun | The Animals | 1964 | 89
deezer:7674865 | How to Save a Life | The Fray | 2005 | 75
deezer:3135726 | Un autre monde | Telephone | 1984 | 53
deezer:69962764 | Should I Stay or Should I Go | The Clash | 1982 | 76
deezer:14299589 | Paradise | Coldplay | 2011 | 84
deezer:88003859 | Stairway to Heaven | Led Zeppelin | 1971 | 84
deezer:3254673641 | Next Summer | Damiano David | 2025 | 63
deezer:60200391 | Just Give Me a Reason | P!nk | 2012 | 82
deezer:116914094 | Another Brick in the Wall Pt. 2 | Pink Floyd | 1979 | 85
deezer:3128096 | Yellow | Coldplay | 2000 | 92
deezer:398570642 | Bitter Sweet Symphony | The Verve | 1997 | 67
deezer:1522223672 | Easy On Me | Adele | 2021 | 60
deezer:15589893 | Gimme More | Britney Spears | 2007 | 88
deezer:505510232 | Knockin' On Heaven's Door | Guns N' Roses | 1988 | 73
deezer:63480992 | The Chain | Fleetwood Mac | 1977 | 87
deezer:2514681 | Money For Nothing | Dire Straits | 1985 | 68
deezer:3102130 | Song 2 | Blur | 1997 | 64
deezer:3256397 | Cendrillon | Telephone | 1982 | 30
deezer:3098100 | Can't Get You out of My Head | Kylie Minogue | 2001 | 82
deezer:2267042 | I Was Made For Lovin' You | KISS | 1979 | 82
deezer:4091937401 | Bohemian Rhapsody | Queen | 1976 | 0
deezer:3135725 | Ça c'est vraiment toi | Telephone | 2000 | 47
deezer:92198180 | Midnight City | M83 | 2010 | 70
deezer:71828723 | How You Remind Me | Nickelback | 2000 | 77
deezer:4124553641 | Street Of Dreams | U2 | 2026 | 65
deezer:18190270 | Born To Die | Lana Del Rey | 2011 | 60
deezer:1030221 | Down Under | Men at Work | 1981 | 69
deezer:3098841 | Clocks | Coldplay | 2002 | 86
deezer:3256016 | New York avec toi | Telephone | 1984 | 31
deezer:3399092621 | Orchestra | Dan Black | 2025 | 49
deezer:59509561 | Liberian Girl | Michael Jackson | 1987 | 65
deezer:715954 | Holiday | Green Day | 2000 | 69
deezer:3098519 | Under Pressure | Queen | 1981 | 28
deezer:518458172 | Sweet Child O' Mine | Guns N' Roses | 1987 | 81
deezer:109176426 | Makeba | Jain | 2015 | 62
deezer:1184425 | Chasing Cars | Snow Patrol | 2005 | 63
deezer:538660022 | Livin' On A Prayer | Bon Jovi | 1986 | 80
deezer:927900 | Wind Of Change | Scorpions | 1990 | 75
deezer:983242 | Ton invitation | Louise Attaque | 1997 | 56
deezer:883648 | Fortunate Son | Creedence Clearwater Revival | 1969 | 92
deezer:4603411 | Man in the Mirror | Michael Jackson | 1987 | 70
deezer:378299601 | Self Esteem | The Offspring | 1994 | 55
deezer:402757442 | La vie est belle | Indochine | 2017 | 60
deezer:2503274 | The Logical Song | Supertramp | 1979 | 64
deezer:63480987 | Dreams | Fleetwood Mac | 1977 | 76
deezer:984398 | Jeune et con | Saez | 1999 | 51
deezer:116914042 | Wish You Were Here | Pink Floyd | 1981 | 72
deezer:1105736 | The Man Who Sold The World | Nirvana | 1994 | 62
deezer:3152622 | Golden Brown | The Stranglers | 1981 | 57
deezer:75768727 | Knockin' On Heaven's Door | Bob Dylan | 1973 | 56
deezer:4015341011 | Dai Dai | Shakira | 2026 | 90
deezer:3558373981 | melodrama | disiz | 2025 | 95
deezer:3650665212 | ONE TRACK MIND | Naïka | 2026 | 88
deezer:3548216281 | WHERE IS MY HUSBAND! | Raye | 2025 | 91
deezer:4033909541 | Four To The Floor | Ofenbach | 2026 | 88
deezer:3651885972 | Soirée mondaine | Oria | 2025 | 93
deezer:3827212511 | What You Want | Angèle | 2026 | 99
deezer:37027991 | Beauty And A Beat | Justin Bieber | 2012 | 98
deezer:3579685431 | The Fate of Ophelia | Taylor Swift | 2025 | 99
deezer:4045817471 | hate that i made you love me | Ariana Grande | 2026 | 98
deezer:4019250501 | Sur la piste | Eva | 2026 | 81
deezer:144389048 | Lush Life | Zara Larsson | 2015 | 99
deezer:2743578151 | Espresso | Sabrina Carpenter | 2024 | 85
deezer:3412611901 | Gabriela | KATSEYE | 2025 | 90
deezer:4762941 | J'irai où tu iras (with Jean-Jacques Goldman) | Céline Dion | 2009 | 100
deezer:2424911405 | Feel Good | Charlotte Cardin | 2023 | 90
deezer:3503857201 | Man I Need | Olivia Dean | 2025 | 90
deezer:4092204651 | All My Life | GGB | 2026 | 89
deezer:3794985752 | Homewrecker | sombr | 2026 | 84
deezer:3210709941 | Ordinary | Alex Warren | 2024 | 90
deezer:3760706922 | La lune | Christophe Maé | 2026 | 84
deezer:4078104861 | drop dead | Olivia Rodrigo | 2026 | 71
deezer:3931143901 | Mr. Know It All | Teddy Swims | 2026 | 73
deezer:3579685451 | Opalite | Taylor Swift | 2025 | 98
deezer:3050380851 | APT. | Rosé | 2024 | 92
deezer:2610711672 | Beautiful Things | Benson Boone | 2024 | 93
deezer:3871739701 | ALGO TÚ | Shakira | 2026 | 87
deezer:2947516331 | Die With A Smile | Lady Gaga | 2024 | 96
deezer:1685337397 | LA FAMA | ROSALÍA | 2021 | 79
deezer:2815968782 | Messy | Lola Young | 2024 | 95
deezer:17135114 | The One That Got Away | Katy Perry | 2010 | 96
deezer:4064585751 | Le sud et vous | Eva | 2026 | 87
deezer:3960690091 | Rihanna | Joé Dwet Filé | 2026 | 71
deezer:3303979891 | Azizam | Ed Sheeran | 2025 | 75
deezer:555639 | Thriller | Michael Jackson | 1982 | 95
deezer:4121872561 | Bonjour Pardon Merci | Céline Dion | 2026 | 95
deezer:3579685441 | Elizabeth Taylor | Taylor Swift | 2025 | 77
deezer:4033703641 | Trophée | M. Pokora | 2026 | 70
deezer:925108 | Don't Stop The Music | Rihanna | 2007 | 99
deezer:8930372 | On The Floor | Jennifer Lopez | 2011 | 94
deezer:3930376831 | Awake Tonight | AFROJACK | 2026 | 69
deezer:4762933 | Pour que tu m'aimes encore | Céline Dion | 1995 | 84
deezer:62724015 | Locked out of Heaven | Bruno Mars | 2012 | 93
deezer:3513841141 | Tant pis pour elle | Charlotte Cardin | 2025 | 74
deezer:3988410701 | Bring Your Love | Madonna | 2026 | 88
deezer:3580188661 | Gone Gone Gone | David Guetta | 2025 | 80
deezer:14525574 | We Found Love | Rihanna | 2011 | 90
deezer:4088876841 | Dis-le | Angèle | 2026 | 73
deezer:4076148901 | DNA (More Than A Game) | Andrea Bocelli | 2026 | 69
deezer:3098100311 | Mauvais Garçon | Helena | 2024 | 79
deezer:3562948071 | So Easy (To Fall In Love) | Olivia Dean | 2025 | 89
deezer:4032295241 | des fleurs x stromae | Tove Lo | 2026 | 81
deezer:3532320041 | ça pik un peu quand même | miki | 2025 | 72
deezer:3982812651 | Just The Way You Are (David Guetta Remix) | Milky | 2026 | 76
deezer:561836 | Sweet Dreams (Are Made of This) | Eurythmics | 1983 | 86
deezer:831196 | Human Nature | Michael Jackson | 1982 | 96
deezer:7043918 | J'ai laissé | Christophe Maé | 2010 | 94
deezer:1040154662 | Heat Waves | Glass Animals | 2020 | 71
deezer:2105158337 | Flowers | Miley Cyrus | 2023 | 78
deezer:3602074142 | Choosin' Texas | Ella Langley | 2025 | 70
deezer:4005753051 | ONE TRACK MIND (PART II) | Naïka | 2026 | 78
deezer:81263834 | Le chant des sirènes | Fréro Delavega | 2014 | 92
deezer:2728070371 | Good Luck Babe! | Chappell Roan | 2024 | 76
deezer:4078104901 | honeybee | Olivia Rodrigo | 2026 | 93
deezer:139470659 | Shape of You | Ed Sheeran | 2015 | 95
deezer:664107 | Take on Me | a-ha | 1984 | 100
deezer:3270730031 | Tout a changé (Rien n'a changé) | Helena | 2025 | 72
deezer:4078104981 | the cure | Olivia Rodrigo | 2026 | 71
deezer:3087844031 | M'envoler | Jeck | 2024 | 66
deezer:89572411 | Emmenez-moi | Charles Aznavour | 1967 | 100
deezer:17826508 | Call Me Maybe | Carly Rae Jepsen | 2011 | 89
deezer:92734438 | Uptown Funk | Mark Ronson | 2014 | 98
deezer:1703487577 | As It Was | Harry Styles | 2022 | 80
deezer:4078104881 | stupid song | Olivia Rodrigo | 2026 | 96
deezer:3187953971 | Show Me Love | WizTheMc | 2025 | 68
deezer:78527795 | Counting Stars | OneRepublic | 2013 | 81
deezer:2525864 | Every Breath You Take | The Police | 1983 | 99
deezer:1015656 | Je Sais Pas | Céline Dion | 1993 | 49
deezer:60978718 | Diamonds | Rihanna | 2012 | 91
deezer:3935295641 | Te rencontrer encore | ESTL | 2026 | 76
deezer:6486786 | Dancing On My Own | Robyn | 2010 | 97
deezer:2381294455 | Water | Tyla | 2023 | 80
deezer:2454854845 | Pink Pony Club | Chappell Roan | 2020 | 73
deezer:98356864 | Andalouse | Kendji Girac | 2014 | 88
